epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
78,0.95205776710459522,0.010600533464220468,1e-06,0.9999992847442627,2.1163419539031263e-05
79,0.95205776625913929,0.010600533677351844,1e-07,0.9999992847442627,2.1163419539031263e-05
80,0.9520577675273233,0.010600534101227977,1e-07,0.9999992847442627,2.1163422328148348e-05
81,0.95205776625913929,0.01060053389174748,1e-07,0.9999992847442627,2.1163421964350469e-05
82,0.95205776625913929,0.010600533680976921,1e-07,0.9999992847442627,2.1163422206882388e-05
83,0.95205776625913929,0.010600533468632486,1e-07,0.9999992847442627,2.1163418690169541e-05
84,0.95205776710459522,0.010600533466387774,1e-07,0.9999992847442627,2.1163422206882388e-05
85,0.95205776710459522,0.01060053346833577,1e-07,0.9999992847442627,2.1163419539031263e-05
86,0.95205776710459522,0.010600533889992995,1e-07,0.9999992847442627,2.1163421721818546e-05
87,0.95205776710459522,0.010600533469535529,1e-07,0.9999992847442627,2.1163422449414308e-05
88,0.95205776710459522,0.010600533469329119,1e-07,0.9999992847442627,2.116342293447815e-05
89,0.95205776710459522,0.010600533681338139,1e-08,0.9999992847442627,2.1163422570680267e-05
90,0.95205776710459522,0.010600533257965131,1e-08,0.9999992847442627,2.116342317701007e-05
91,0.9520577675273233,0.010600533469251716,1e-08,0.9999992847442627,2.1163422085616428e-05
92,0.95205776710459522,0.010600533680822114,1e-08,0.9999992847442627,2.1163422813212187e-05
93,0.95205776710459522,0.010600533680435094,1e-08,0.9999992847442627,2.1163422570680267e-05
94,0.95205776625913929,0.010600533681105927,1e-08,0.9999992847442627,2.1163422449414308e-05
95,0.95205776710459522,0.010600533257965131,1e-08,0.9999992847442627,2.1163422691946227e-05
96,0.95205776710459522,0.010600533469870946,1e-08,0.9999992847442627,2.1163422691946227e-05
97,0.95205776625913929,0.010600533469741939,1e-08,0.9999992847442627,2.1163422570680267e-05
98,0.95205776668186726,0.010600533681054326,1e-08,0.9999992847442627,2.1163422449414308e-05
99,0.95205776625913929,0.010600533469432323,1e-09,0.9999992847442627,2.1163422813212187e-05
100,0.95205776625913929,0.010600533680589903,1e-09,0.9999992847442627,2.1163422691946227e-05
101,0.95205776625913929,0.010600533469999953,1e-09,0.9999992847442627,2.116342293447815e-05
102,0.95205776625913929,0.010600533892495718,1e-09,0.9999992847442627,2.1163422691946227e-05
103,0.9520577675273233,0.010600533469612932,1e-09,0.9999992847442627,2.116342293447815e-05
104,0.95205776710459522,0.010600533469664535,1e-09,0.9999992847442627,2.1163422570680267e-05
105,0.95205776710459522,0.010600533470309568,1e-09,0.9999992847442627,2.1163422328148348e-05
106,0.95205776625913929,0.010600533892908538,1e-09,0.9999992847442627,2.1163422085616428e-05
107,0.95205776710459522,0.010600533258713367,1e-09,0.99999928077061973,2.1163422570680267e-05
108,0.95205776710459522,0.010600533469380722,1e-09,0.9999992847442627,2.1163422813212187e-05
109,0.95205776710459522,0.010600533891902289,1e-10,0.9999992847442627,2.1163422691946227e-05
110,0.95205776625913929,0.010600533469303317,1e-10,0.9999992847442627,2.1163422691946227e-05
111,0.95205776710459522,0.010600533469277517,1e-10,0.9999992847442627,2.1163422813212187e-05
112,0.95205776710459522,0.010600533681183332,1e-10,0.9999992847442627,2.116342293447815e-05
113,0.95205776625913929,0.010600533257681316,1e-10,0.9999992847442627,2.1163422691946227e-05
114,0.9520577675273233,0.010600533469458126,1e-10,0.9999992847442627,2.1163422570680267e-05
115,0.95205776710459522,0.010600533680899518,1e-10,0.9999992847442627,2.1163422570680267e-05
116,0.95205776710459522,0.010600533680822114,1e-10,0.9999992847442627,2.1163422570680267e-05
117,0.95205776625913929,0.010600533469458126,1e-10,0.9999992847442627,2.1163422570680267e-05
118,0.95205776710459522,0.010600533469664535,1e-10,0.9999992847442627,2.1163422691946227e-05
119,0.95205776625913929,0.010600533470154759,1e-11,0.9999992847442627,2.116342293447815e-05
120,0.9520577675273233,0.01060053346914851,1e-11,0.9999992847442627,2.1163422813212187e-05
121,0.95205776668186726,0.010600533681673557,1e-11,0.9999992847442627,2.1163422813212187e-05
122,0.95205776710459522,0.010600533680899518,1e-11,0.9999992847442627,2.1163422328148348e-05
123,0.95205776710459522,0.010600533680409294,1e-11,0.9999992847442627,2.1163422328148348e-05
124,0.9520577675273233,0.010600533469561331,1e-11,0.9999992847442627,2.1163422691946227e-05
125,0.95205776710459522,0.010600533258248945,1e-11,0.9999992847442627,2.1163422570680267e-05
126,0.95205776710459522,0.010600533470257965,1e-11,0.9999992847442627,2.1163422691946227e-05
127,0.95205776625913929,0.010600533681028524,1e-11,0.9999992847442627,2.1163423540807949e-05
128,0.95205776710459522,0.010600533681080127,1e-11,0.9999992847442627,2.1163422449414308e-05
129,0.95205776710459522,0.010600533469845144,1e-12,0.9999992847442627,2.1163422449414308e-05
130,0.95205776710459522,0.010600533469741939,1e-12,0.9999992847442627,2.116342293447815e-05
131,0.95205776710459522,0.010600533680564102,1e-12,0.9999992847442627,2.116342305574411e-05
132,0.9520577675273233,0.010600533469122708,1e-12,0.9999992847442627,2.116342305574411e-05
133,0.95205776625913929,0.010600533681002723,1e-12,0.9999992847442627,2.1163422449414308e-05
134,0.95205776710459522,0.010600533258403752,1e-12,0.9999992847442627,2.1163422813212187e-05
135,0.95205776710459522,0.010600533470025753,1e-12,0.9999992847442627,2.1163422691946227e-05
136,0.95205776710459522,0.010600533680641505,1e-12,0.9999992847442627,2.1163422813212187e-05
137,0.95205776710459522,0.010600533469690337,1e-12,0.9999992847442627,2.1163421964350469e-05
138,0.95205776710459522,0.010600533680976921,1e-12,0.9999992847442627,2.1163422691946227e-05
139,0.95205776625913929,0.01060053389172168,1e-13,0.9999992847442627,2.1163422570680267e-05
140,0.95205776710459522,0.010600533681105927,1e-13,0.9999992847442627,2.116342293447815e-05
141,0.95205776668186726,0.010600533681415543,1e-13,0.9999992847442627,2.116342293447815e-05
142,0.95205776625913929,0.010600533469303317,1e-13,0.9999992847442627,2.1163422691946227e-05
143,0.95205776710459522,0.010600533469638735,1e-13,0.9999992847442627,2.116342305574411e-05
144,0.95205776668186726,0.010600533680822114,1e-13,0.9999992847442627,2.1163422691946227e-05
145,0.95205776710459522,0.010600533469793541,1e-13,0.9999992847442627,2.1163422449414308e-05
146,0.95205776625913929,0.010600533892289307,1e-13,0.9999992847442627,2.1163422691946227e-05
147,0.95205776710459522,0.010600533257732919,1e-13,0.9999992847442627,2.1163422328148348e-05
148,0.95205776710459522,0.010600533469380722,1e-13,0.9999992847442627,2.1163422691946227e-05
149,0.95205776710459522,0.010600533258842373,1e-14,0.9999992847442627,2.1163422206882388e-05
150,0.95205776625913929,0.010600533892005494,1e-14,0.9999992847442627,2.1163422206882388e-05
151,0.95205776710459522,0.010600533681673557,1e-14,0.9999992847442627,2.1163422691946227e-05
152,0.95205776710459522,0.010600533681054326,1e-14,0.9999992847442627,2.1163422328148348e-05
153,0.95205776625913929,0.010600533680976921,1e-14,0.9999992847442627,2.1163422206882388e-05
154,0.95205776625913929,0.010600533469303317,1e-14,0.9999992847442627,2.1163422691946227e-05
155,0.95205776710459522,0.01060053346935492,1e-14,0.9999992847442627,2.1163422449414308e-05
156,0.95205776625913929,0.010600533681441345,1e-14,0.9999992847442627,2.1163422449414308e-05
157,0.95205776710459522,0.01060053368115753,1e-14,0.9999992847442627,2.1163422570680267e-05
158,0.9520577675273233,0.010600533469767741,1e-14,0.9999992847442627,2.1163422206882388e-05
159,0.95205776710459522,0.010600533680976921,1e-15,0.9999992847442627,2.1163422449414308e-05
