epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.17490271357477377,0.50199651683793001,1.0,0.066450915268865179,0.47122282441705465
1,0.18556286078832762,0.38800077821980133,1.0,0.066251978260811487,0.44953963334361713
2,0.1862496770601933,0.37416558363970293,1.0,0.066353831985755576,0.43424366768449546
3,0.1863346176590196,0.36581791881868181,1.0,0.06647550601137861,0.43385247811675071
4,0.18645742459079723,0.36167411685835388,1.0,0.066638975619540963,0.42527070296928288
5,0.18648161008042657,0.35869140679954636,1.0,0.066649241726562045,0.42234363965690136
6,0.18651484086911566,0.35780072433490911,1.0,0.066656058218078823,0.421725384456416
7,0.18647410017558499,0.35503655779736898,1.0,0.066655125867858558,0.41904414976015686
8,0.18652005290502677,0.35387533822869682,1.0,0.066662958889620913,0.4190187827994426
9,0.18655401696678511,0.35244810077896777,1.0,0.06664953504359801,0.4248178784114619
10,0.18652217808980273,0.3520754028428742,1.0,0.066683791478286972,0.41627335144827765
11,0.18660090864358259,0.3505478741944576,1.0,0.066657030334886264,0.42354037705808878
12,0.18656264693476718,0.34949649524617388,1.0,0.066683034195830257,0.41469308066492278
13,0.18658241382379545,0.35089146703851559,1.0,0.066659609408535894,0.4188121158008774
14,0.18657192129327177,0.34935878569273449,1.0,0.066671079165515346,0.41409496542376778
15,0.18662370489782723,0.34936226045726038,1.0,0.066664500579001168,0.42424612445756793
16,0.18662665037213919,0.3479988246046482,1.0,0.066686681224011099,0.41286605452187358
17,0.18661515457252073,0.34766162690832048,1.0,0.066699969014098318,0.42142370408400892
18,0.18663611571910321,0.34722588080846778,1.0,0.066692636702843325,0.41402724065507451
19,0.18670072794908968,0.34799220751482229,1.0,0.066684394714040238,0.41376548660919071
20,0.18664166083227324,0.34747050095891169,1.0,0.066698890771408517,0.41238304312961799
21,0.18666538225712359,0.34641231509612491,1.0,0.066691558465049636,0.41418236861936747
22,0.1866560049719905,0.34679412921718883,1.0,0.066695362560153626,0.41316914058600862
23,0.18668790387216905,0.34566162757786878,1.0,0.066697527845857016,0.41075261042763789
24,0.18667280633505781,0.34604971808982443,1.0,0.06669833307316822,0.40981081339220204
25,0.1866811192687321,0.34634156117268594,1.0,0.066696054593338286,0.41191811389289795
26,0.18667091081657894,0.34720634150893448,1.0,0.066697944401979237,0.41032189194423457
27,0.186707405640444,0.34444664028995003,1.0,0.066698899109868162,0.4149032779193173
28,0.1867275630788012,0.34531565851380003,1.0,0.066702618057115609,0.41100115462516745
29,0.1867157650737491,0.34464575389915325,1.0,0.066701321945947717,0.42521492292483648
30,0.18674468754145293,0.34531628769155304,1.0,0.066700929218018248,0.40920925773680211
31,0.18668610378621298,0.34427467584015525,1.0,0.066697138771958944,0.41444615783790745
32,0.18672101341666936,0.34428220742930332,1.0,0.066699712933844538,0.40843889514605203
33,0.18676060842575687,0.34339506302940404,1.0,0.066702316729060837,0.41370383348936834
34,0.18673960326013234,0.34394722513141152,1.0,0.066704176608815641,0.41501548027930163
35,0.18675090346550377,0.34471998338303561,1.0,0.066701932356068028,0.40919887839506069
36,0.18674012259607189,0.34410176615078819,1.0,0.066700578937548022,0.4088089539203793
37,0.1868122780210168,0.34291563521251611,1.0,0.066699997857411597,0.41011981878740095
38,0.18678266407587926,0.34330226911945227,1.0,0.066700851887905324,0.41264191810041667
39,0.18680673166270981,0.34411679740651702,1.0,0.066700579263958087,0.41034055370837452
40,0.18678929775157149,0.3440279457553006,1.0,0.066701512882226172,0.40845376631865898
41,0.18683578761986816,0.34289325913744617,1.0,0.066701429664431086,0.40970961625377339
42,0.18678413850890743,0.34362075191836622,1.0,0.066699149223146986,0.4189604907296598
43,0.18679120168354879,0.34413665399312021,1.0,0.066702613784286768,0.41012699869461355
44,0.18679377347487078,0.34054850995976554,0.1,0.066702080461815666,0.40660811089910565
45,0.1868313576306454,0.34011442561349864,0.1,0.066702381653476556,0.40616874224506316
46,0.18682113067034603,0.33994910672822215,0.1,0.066701995412760576,0.40633010591069857
47,0.18683741260785466,0.33982255420786267,0.1,0.066702098648261196,0.40586243333915867
48,0.18683564451504051,0.33976030991419304,0.1,0.066702076622542947,0.40725491563789545
49,0.18684331531886553,0.33968475890009009,0.1,0.066702845793406601,0.40589270807492234
50,0.18684901074579238,0.33963968995496208,0.1,0.06670221299660474,0.40564945796504615
51,0.18684869643743535,0.33959037279181764,0.1,0.066702719660141463,0.40577213357513148
52,0.18684049205415487,0.33952842893884749,0.1,0.066702630160542259,0.40547812095222374
53,0.1868438881283816,0.33945012118020063,0.1,0.066702206500114394,0.40572466035373511
54,0.18683826589189273,0.33945132657251459,0.1,0.066702585005949305,0.40542279741105935
55,0.18684273511719263,0.33938339706642406,0.1,0.066702703233712177,0.40534171991360685
56,0.18684646816949138,0.33935701512196598,0.1,0.066702800938666471,0.40530491415411235
57,0.18684735384932596,0.33933720414374841,0.1,0.066702857689741296,0.40522099602967498
58,0.18684195198195039,0.33929741692048965,0.1,0.066702617687671287,0.40534342378377913
