epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.15320212650096651,0.6512157578840323,1.0,0.050024111101235273,0.60027824044227596
1,0.18155216226361423,0.53493763749481094,1.0,0.066707212606221825,0.60825970570246379
2,0.18553010957628507,0.4318282650717607,1.0,0.066352144301587632,0.45775152842203776
3,0.18622508407134833,0.40086888178443231,1.0,0.066421202595908349,0.44752262036005658
4,0.18621596535509938,0.39089599484247517,1.0,0.066550803323358804,0.44521967371304833
5,0.18619042133031924,0.37943122298159498,1.0,0.066291576118722634,0.43664880494276681
6,0.18621514343592624,0.37399071433865433,1.0,0.066235789857212998,0.43413290083408357
7,0.18620444136940803,0.37008540205498958,1.0,0.066264142384655625,0.43227604826291405
8,0.18621549601752482,0.36583702255648076,1.0,0.066093927575881631,0.42817595104376477
9,0.18632806445504285,0.36615846284949188,1.0,0.066198773214030851,0.42637368937333425
10,0.18630014132668293,0.36142812119730822,1.0,0.066287913089399811,0.4252059072256088
11,0.18639982168339839,0.36148626378453369,1.0,0.066279632114916845,0.42312235236167905
12,0.18638027478862002,0.35989834294251516,1.0,0.066485900431628886,0.43706016838550565
13,0.18641826205880244,0.35797838290743794,1.0,0.066267460336045289,0.41997771064440409
14,0.1864453002859649,0.35821539839954242,1.0,0.065909898926050425,0.43633265296618146
15,0.18645710735690052,0.35596613543676148,1.0,0.066493709105028151,0.42741859952608746
16,0.18645084266533254,0.35591666574807879,1.0,0.066300136768040835,0.41799286405245462
17,0.18647992590660631,0.35614144728116109,1.0,0.066357162545318718,0.41637319028377534
18,0.18648066055333828,0.35372836364710586,1.0,0.066422893630806362,0.41536505023638409
19,0.18651796593631836,0.35336662506592187,1.0,0.06635189370523828,0.41635037263234459
20,0.18653288949647356,0.3529592683763369,1.0,0.066203021070699225,0.42673486570517222
21,0.18651574409760535,0.35293718945261432,1.0,0.066539926536400645,0.41636544167995454
22,0.18653122180405185,0.35233347588185721,1.0,0.066607287432270817,0.42120645741621654
23,0.18652693702800896,0.35240299302212735,1.0,0.066499033527725265,0.41295330425103505
24,0.18654176841257578,0.35177349980841294,1.0,0.066401398459978125,0.41836639642715456
25,0.1865583446247614,0.35232002996172468,1.0,0.06650051130345673,0.41275485455989835
26,0.18656113807333791,0.35075352805937438,1.0,0.066656263604697105,0.42612478236357371
27,0.18655230723114216,0.35149230115802577,1.0,0.066585015672050454,0.4115446945031484
28,0.18655017881631833,0.35076850557580908,1.0,0.066401135675429643,0.42466701567173004
29,0.18657113969124409,0.35119369689454422,1.0,0.066508088385914252,0.41503227353096006
30,0.18655944453351542,0.35135032664588156,1.0,0.066532001346422481,0.41332175036271412
31,0.18656887762175214,0.34912925150166169,1.0,0.0665125073473367,0.41469454566637676
32,0.18657159341521348,0.3492142156506261,1.0,0.066615823300768776,0.41034872432549796
33,0.18657714854601937,0.34866041748236259,1.0,0.066614514508546566,0.41015497048695881
34,0.18660815721489707,0.35031592174836085,1.0,0.066629138352194181,0.41042869289716083
35,0.18657870579426802,0.34808157067349615,1.0,0.066632945685220574,0.41019561886787415
36,0.18660406057784737,0.34833030635160755,1.0,0.066615244091735804,0.40977824628353121
37,0.18660393538018669,0.34844944562683716,1.0,0.066635443556394114,0.40981113016605375
38,0.18656038649538484,0.34880916541772533,1.0,0.066663100373868175,0.41334165235360465
39,0.18657597664081654,0.34820042703802706,1.0,0.066584719747819085,0.41229363779226941
40,0.18657068484789635,0.34822241602637244,1.0,0.066563577615913042,0.41485853095849357
41,0.18658012992863993,0.35009520680557754,1.0,0.066579471791677253,0.4151617854833603
42,0.18659686895134267,0.34704498656041233,1.0,0.066682157679072887,0.42382643918196361
43,0.18659825416094747,0.34733115025657291,1.0,0.066627284609300355,0.40928245882193248
44,0.18658501075737124,0.34747883719755401,1.0,0.066603933784184235,0.41178658803304036
45,0.18662126541130419,0.34723618499776149,1.0,0.066459971870729842,0.43525335788726804
46,0.18658951368332971,0.3481424830272688,1.0,0.066628501044154589,0.40882436633110047
47,0.18660129893115926,0.34690527496397072,1.0,0.06667302832162629,0.41477321187655131
48,0.1865916655963811,0.34689749132656883,1.0,0.066671058883124107,0.41343539754549663
49,0.18660373847025882,0.34787341540164135,1.0,0.066651881894601195,0.40837138096491493
50,0.18659806337947549,0.34801620102309166,1.0,0.066669396697155506,0.41274073322614035
51,0.1866068504552478,0.34673251650223497,1.0,0.066689871840693138,0.43384985228379569
52,0.18661029926271427,0.34720715547495701,1.0,0.06664610888061967,0.40800481537977856
53,0.18660645058391426,0.34760894552401617,1.0,0.066664258287103928,0.40990508496761324
54,0.18659567276569522,0.34642495088120723,1.0,0.066644161782096492,0.40781974693139394
55,0.18662276388009391,0.34600484043571123,1.0,0.066565838864456356,0.41889708042144774
56,0.18661085014380349,0.34655147886022608,1.0,0.06663488594652639,0.40808510879675547
57,0.18660042649362885,0.34763930706267659,1.0,0.066626976884920933,0.40948297679424284
58,0.18660775327530665,0.34585337789980231,1.0,0.066681263790936404,0.41747830907503763
59,0.18659831342711508,0.34532306057975648,1.0,0.066672471478523218,0.41151286164919537
60,0.18660139817532434,0.34565857396269523,1.0,0.066657302362485404,0.40719454387823739
61,0.1865979662697784,0.34677788277044364,1.0,0.066668144447733849,0.40892439782619477
62,0.18662000838800805,0.34561461749229028,1.0,0.06663994052905764,0.40861521462599437
63,0.1866132093003616,0.34545152349040864,1.0,0.066657114106540877,0.40708749691645302
64,0.18660992658547873,0.34573014001262947,1.0,0.066659654185180744,0.40728435913721722
65,0.18659938728685718,0.34711937606334686,1.0,0.066657817570133684,0.40706234176953632
66,0.18661495162186129,0.34453645168889496,1.0,0.066648553384705642,0.40747214655081432
67,0.18661697050673162,0.34570678381632408,1.0,0.066669513031956742,0.40910388628641764
68,0.18660666251030275,0.34557503937406742,1.0,0.066679587119142528,0.41371378302574158
69,0.18661555296781857,0.3451576130398622,1.0,0.066664911667248819,0.40724268853664397
70,0.18662531779154831,0.34754592185536176,1.0,0.066637462518701798,0.4090480993191401
71,0.18662092382252943,0.34429979567409408,1.0,0.066684189504546035,0.41936521430810292
72,0.18661114614921986,0.34684494444241759,1.0,0.066642846297569724,0.40834305981794994
73,0.18660827494053309,0.34407722310605626,1.0,0.066680006460592273,0.41344328423341115
74,0.1866323245494512,0.34485183238771788,1.0,0.066672985959182071,0.40833977758884432
75,0.18662892138828857,0.34250170737504959,0.1,0.066659644669077048,0.40630524257818856
76,0.18662537891798414,0.34242012462717419,0.1,0.066661499964417698,0.40621791382630668
77,0.18662936875446104,0.34240488417393772,0.1,0.066660973022104983,0.40619328022003176
78,0.18662892728943853,0.34235239314272048,0.1,0.066664032926807212,0.40613792240619662
79,0.18663284894576768,0.34233577047468078,0.1,0.066663055533596582,0.40609090824921928
80,0.18663162303601757,0.34229957169674813,0.1,0.066665399770863581,0.40605575442314146
81,0.18662917508750748,0.34225305444593973,0.1,0.066666225361162415,0.40603995720545449
82,0.18663449470276394,0.34221486842378657,0.1,0.066666266029884957,0.40598971446355187
83,0.18663495687688086,0.34219494779059229,0.1,0.066666716075997098,0.40596268971761068
84,0.18663571945338883,0.34215825156751256,0.1,0.066667472467330902,0.405935067931811
85,0.1866359159864924,0.3421156699670122,0.1,0.066667568695144536,0.40589185456434884
86,0.1866381649727934,0.34213061709987358,0.1,0.066668463299113981,0.40587629775206246
87,0.18663797886273131,0.34208856808378341,0.1,0.066669092717954001,0.40583699444929761
88,0.18663830076960858,0.34204077519846299,0.1,0.066669268674862295,0.4058188865582148
89,0.18663938096976401,0.34203470788948925,0.1,0.066669493095711616,0.40581259826819099
90,0.18663701283381953,0.34199412838152959,0.1,0.0666697248044026,0.40577340225378672
91,0.1866394533451399,0.34197407543447844,0.1,0.066669781371213807,0.40575030346711477
92,0.18664000439201195,0.34196145647595116,0.1,0.066670383593130586,0.40571606059869131
93,0.18664381288065071,0.34194856892663539,0.1,0.066670617541361332,0.405684765179952
94,0.18664170725354237,0.34191845288724765,0.1,0.066670941020735577,0.40566847125689187
95,0.18664032734077346,0.34188904116551083,0.1,0.06667124882502927,0.4056481619675954
96,0.18663865064662147,0.34186429572654953,0.1,0.066671580435771219,0.40562452177206676
97,0.1866412410021091,0.34183200993013718,0.1,0.066671661119471537,0.40560184816519418
98,0.18664215640470141,0.34181446534522036,0.1,0.06667213730349128,0.40557050406932832
99,0.18664277430690027,0.34179011980692547,0.1,0.066671820249151401,0.40554690460364023
